num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S001560;24/01/2022;16:15:00;AVDA. DEMOCRACIA / AUTOV. A-3;44;19;VICÁLVARO;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447.214.851;4.471.268.568;N;NULL
2022S001561;24/01/2022;17:20:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;444.399.354;4.469.751.194;N;NULL
2022S001561;24/01/2022;17:20:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Alcance;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;444.399.354;4.469.751.194;N;NULL
2022S001561;24/01/2022;17:20:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Alcance;NULL;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;444.399.354;4.469.751.194;N;NULL
2022S001562;24/01/2022;19:50:00;AVDA. ALBUFERA, 45;45;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443.534.947;4.471.961.003;N;NULL
2022S001562;24/01/2022;19:50:00;AVDA. ALBUFERA, 45;45;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;443.534.947;4.471.961.003;N;NULL
2022S001562;24/01/2022;19:50:00;AVDA. ALBUFERA, 45;45;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;443.534.947;4.471.961.003;N;NULL
2022S001562;24/01/2022;19:50:00;AVDA. ALBUFERA, 45;45;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;De 30 a 34 años;Hombre;NULL;NULL;443.534.947;4.471.961.003;N;NULL
2022S001563;24/01/2022;15:45:00;AVDA. BUENOS AIRES / AVDA. ALBUFERA;1;13;PUENTE DE VALLECAS;Caída;Nublado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;444.557.947;4.471.396.143;N;NULL
2022S001564;24/01/2022;18:50:00;CALL. ALCALDE SAINZ DE BARANDA, 34;34;3;RETIRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.820.206;4.474.228.827;N;NULL
2022S001564;24/01/2022;18:50:00;CALL. ALCALDE SAINZ DE BARANDA, 34;34;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;442.820.206;4.474.228.827;N;NULL
2022S001565;24/01/2022;17:20:00;CALL. CONVENIO, 19;19;1;CENTRO;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.941.498;4.471.559.410;N;NULL
2022S001565;24/01/2022;17:20:00;CALL. CONVENIO, 19;19;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442.941.498;4.471.559.410;N;NULL
2022S001567;20/01/2022;17:00:00;CALL. CEBREROS / CALL. RUEZA;1;10;LATINA;Choque contra obstáculo fijo;NULL;Tractocamión;Conductor;De 30 a 34 años;Hombre;NULL;NULL;436.227.436;4.472.808.888;N;NULL
2022S001567;20/01/2022;17:00:00;CALL. CEBREROS / CALL. RUEZA;1;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436.227.436;4.472.808.888;N;NULL
2022S001569;24/01/2022;20:30:00;CALL. VIA CARPETANA / CALL. CARAMUEL;43;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.203.403;4.472.772.408;N;NULL
2022S001569;24/01/2022;20:30:00;CALL. VIA CARPETANA / CALL. CARAMUEL;43;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;438.203.403;4.472.772.408;N;NULL
2022S001570;24/01/2022;18:30:00;AUTOV. M-30, 14 RN 03;+01400E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.085.049;4.471.736.854;N;NULL
2022S001570;24/01/2022;18:30:00;AUTOV. M-30, 14 RN 03;+01400E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440.085.049;4.471.736.854;N;NULL
2022S001570;24/01/2022;18:30:00;AUTOV. M-30, 14 RN 03;+01400E;12;USERA;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;440.085.049;4.471.736.854;N;NULL
2022S001570;24/01/2022;18:30:00;AUTOV. M-30, 14 RN 03;+01400E;12;USERA;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;440.085.049;4.471.736.854;N;NULL
2022S001571;24/01/2022;21:15:00;AUTOV. M-30 / GTA. REALES ACADEMIAS;+02900E;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;440.292.890;4.481.512.805;N;NULL
2022S001571;24/01/2022;21:15:00;AUTOV. M-30 / GTA. REALES ACADEMIAS;+02900E;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440.292.890;4.481.512.805;N;NULL
2022S001571;24/01/2022;21:15:00;AUTOV. M-30 / GTA. REALES ACADEMIAS;+02900E;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Turismo;Pasajero;De 55 a 59 años;Hombre;NULL;NULL;440.292.890;4.481.512.805;N;NULL
2022S001571;24/01/2022;21:15:00;AUTOV. M-30 / GTA. REALES ACADEMIAS;+02900E;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;440.292.890;4.481.512.805;N;NULL
2022S001572;24/01/2022;21:20:00;PASEO. CASTELLANA, 70;70;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441.414.787;4.476.640.665;N;NULL
2022S001574;24/01/2022;21:20:00;AVDA. ANDALUCIA / m-40;19;12;USERA;Colisión frontal;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;441.070.385;4.468.513.779;N;NULL
2022S001574;24/01/2022;21:20:00;AVDA. ANDALUCIA / m-40;19;12;USERA;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.070.385;4.468.513.779;N;NULL
2022S001574;24/01/2022;21:20:00;AVDA. ANDALUCIA / m-40;19;12;USERA;Colisión frontal;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.070.385;4.468.513.779;N;NULL
2022S001574;24/01/2022;21:20:00;AVDA. ANDALUCIA / m-40;19;12;USERA;Colisión frontal;Despejado;Turismo;Pasajero;De 50 a 54 años;Hombre;NULL;NULL;441.070.385;4.468.513.779;N;NULL
2022S001575;24/01/2022;23:40:00;BAJO LA AVDA. PRINCESA JUANA DE AUSTRIA;123;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Tractocamión;Conductor;De 25 a 29 años;Hombre;NULL;NULL;438.880.053;4.469.501.561;N;NULL
2022S001575;24/01/2022;23:40:00;BAJO LA AVDA. PRINCESA JUANA DE AUSTRIA;123;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Tractocamión;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;438.880.053;4.469.501.561;N;NULL
2022S001576;21/01/2022;6:20:00;AUTOV. A-6, +01500S;+01500S;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.940.672;4.476.396.642;N;NULL
2022S001579;25/01/2022;4:00:00;AVDA. MARQUES DE CORBERA / CALL. ALCALDE SAINZ DE BARANDA;2;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;444.149.646;4.474.740.583;N;NULL
2022S001579;25/01/2022;4:00:00;AVDA. MARQUES DE CORBERA / CALL. ALCALDE SAINZ DE BARANDA;2;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;444.149.646;4.474.740.583;N;NULL
2022S001579;25/01/2022;4:00:00;AVDA. MARQUES DE CORBERA / CALL. ALCALDE SAINZ DE BARANDA;2;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444.149.646;4.474.740.583;N;NULL
2022S001579;25/01/2022;4:00:00;AVDA. MARQUES DE CORBERA / CALL. ALCALDE SAINZ DE BARANDA;2;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444.149.646;4.474.740.583;N;NULL
2022S001580;24/01/2022;13:20:00;PASEO. CASTELLANA, 86;86;5;CHAMARTÍN;Atropello a persona;Nublado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441.387.087;4.477.131.208;N;NULL
2022S001580;24/01/2022;13:20:00;PASEO. CASTELLANA, 86;86;5;CHAMARTÍN;Atropello a persona;Nublado;Turismo;Peatón;De 65 a 69 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.387.087;4.477.131.208;N;NULL
2022S001581;24/01/2022;9:26:00;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;138;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;438.369.229;4.472.960.416;N;NULL
2022S001581;24/01/2022;9:26:00;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;138;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.369.229;4.472.960.416;N;NULL
2022S001581;24/01/2022;9:26:00;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;138;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.369.229;4.472.960.416;N;NULL
2022S001581;24/01/2022;9:26:00;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;138;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.369.229;4.472.960.416;N;NULL
2022S001582;25/01/2022;7:55:00;AUTOV. M-30, PK 11,300 CALZADA 2 CENTRAL;+01100E;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;442.213.346;4.470.962.342;N;NULL
2022S001582;25/01/2022;7:55:00;AUTOV. M-30, PK 11,300 CALZADA 2 CENTRAL;+01100E;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;442.213.346;4.470.962.342;N;NULL
2022S001582;25/01/2022;7:55:00;AUTOV. M-30, PK 11,300 CALZADA 2 CENTRAL;+01100E;13;PUENTE DE VALLECAS;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442.213.346;4.470.962.342;N;NULL
2022S001584;25/01/2022;9:04:00;CALL. ARTURO SORIA, 9;9;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;445.786.467;4.476.716.159;N;NULL
2022S001584;25/01/2022;9:04:00;CALL. ARTURO SORIA, 9;9;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Todo terreno;Conductor;De 55 a 59 años;Mujer;NULL;NULL;445.786.467;4.476.716.159;N;NULL
2022S001584;25/01/2022;9:04:00;CALL. ARTURO SORIA, 9;9;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;445.786.467;4.476.716.159;N;NULL
2022S001585;19/01/2022;10:30:00;AVDA. SANTO ANGEL DE LA GUARDA, 3;3;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.545.817;4.478.847.270;N;NULL
2022S001585;19/01/2022;10:30:00;AVDA. SANTO ANGEL DE LA GUARDA, 3;3;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439.545.817;4.478.847.270;N;NULL
2022S001586;24/01/2022;13:40:00;AVDA. ABRANTES, 295;295;11;CARABANCHEL;Caída;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;437.581.854;4.469.664.255;N;NULL
2022S001587;25/01/2022;9:20:00;CALL. GOYA, 90;90;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;443.014.141;4.475.099.376;N;NULL
2022S001587;25/01/2022;9:20:00;CALL. GOYA, 90;90;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;443.014.141;4.475.099.376;N;NULL
2022S001588;22/01/2022;8:28:00;AVDA. CORDOBA, 25;25;12;USERA;NULL;NULL;Furgoneta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.777.953;4.470.429.666;N;NULL
2022S001588;22/01/2022;8:28:00;AVDA. CORDOBA, 25;25;12;USERA;NULL;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440.777.953;4.470.429.666;N;NULL
2022S001589;25/01/2022;9:40:00;CALL. COSTA VERDE, 17;17;6;TETUÁN;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441.031.837;4.479.994.257;N;NULL
2022S001589;25/01/2022;9:40:00;CALL. COSTA VERDE, 17;17;6;TETUÁN;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;441.031.837;4.479.994.257;N;NULL
2022S001589;25/01/2022;9:40:00;CALL. COSTA VERDE, 17;17;6;TETUÁN;Colisión múltiple;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441.031.837;4.479.994.257;N;NULL
2022S001590;25/01/2022;10:10:00;CALL. ETRURIA, 38;38;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;448.444.359;4.476.477.644;N;NULL
2022S001590;25/01/2022;10:10:00;CALL. ETRURIA, 38;38;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;448.444.359;4.476.477.644;N;NULL
2022S001591;17/01/2022;10:30:00;CMNO. ZARZUELA / CALL. BLANCA DE CASTILLA;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;433.538.060;4.479.617.719;N;NULL
2022S001591;17/01/2022;10:30:00;CMNO. ZARZUELA / CALL. BLANCA DE CASTILLA;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;433.538.060;4.479.617.719;N;NULL
2022S001592;25/01/2022;10:00:00;CALL. SAN BERNARDO, 119;119;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.230.146;4.476.041.634;N;NULL
2022S001592;25/01/2022;10:00:00;CALL. SAN BERNARDO, 119;119;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.230.146;4.476.041.634;N;NULL
2022S001593;25/01/2022;9:30:00;CALL. LAGO CONSTANZA, 36;36;15;CIUDAD LINEAL;Colisión múltiple;NULL;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;445.132.372;4.475.841.006;N;NULL
2022S001593;25/01/2022;9:30:00;CALL. LAGO CONSTANZA, 36;36;15;CIUDAD LINEAL;Colisión múltiple;NULL;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;445.132.372;4.475.841.006;N;NULL
2022S001593;25/01/2022;9:30:00;CALL. LAGO CONSTANZA, 36;36;15;CIUDAD LINEAL;Colisión múltiple;NULL;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;445.132.372;4.475.841.006;N;NULL
2022S001593;25/01/2022;9:30:00;CALL. LAGO CONSTANZA, 36;36;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;445.132.372;4.475.841.006;N;NULL
2022S001593;25/01/2022;9:30:00;CALL. LAGO CONSTANZA, 36;36;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.132.372;4.475.841.006;N;NULL
2022S001593;25/01/2022;9:30:00;CALL. LAGO CONSTANZA, 36;36;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.132.372;4.475.841.006;N;NULL
2022S001594;25/01/2022;10:00:00;PLAZA. REPUBLICA DEL ECUADOR / CALL. SERRANO;2;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.565.949;4.478.491.088;N;NULL
2022S001594;25/01/2022;10:00:00;PLAZA. REPUBLICA DEL ECUADOR / CALL. SERRANO;2;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;442.565.949;4.478.491.088;N;NULL
2022S001594;25/01/2022;10:00:00;PLAZA. REPUBLICA DEL ECUADOR / CALL. SERRANO;2;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;442.565.949;4.478.491.088;N;NULL
2022S001596;25/01/2022;7:15:00;"GTA. ANTONIO CHENEL ""ANTOÑETE"" / GTA. ANTONIO CHENEL ""ANTOÑETE""";0;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;448.500.635;4.481.461.786;N;NULL
2022S001596;25/01/2022;7:15:00;"GTA. ANTONIO CHENEL ""ANTOÑETE"" / GTA. ANTONIO CHENEL ""ANTOÑETE""";0;21;BARAJAS;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;448.500.635;4.481.461.786;N;NULL
2022S001597;25/01/2022;12:10:00;CALL. MAURICIO LEGENDRE, 11;11;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.787.820;4.480.139.275;N;NULL
2022S001597;25/01/2022;12:10:00;CALL. MAURICIO LEGENDRE, 11;11;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;441.787.820;4.480.139.275;N;NULL
2022S001598;17/01/2022;13:30:00;CALLE QUINTANA CON C/ FERRAZ;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 60 a 64 años;Mujer;NULL;NULL;439.057.043;4.475.442.882;N;NULL
2022S001598;17/01/2022;13:30:00;CALLE QUINTANA CON C/ FERRAZ;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439.057.043;4.475.442.882;N;NULL
2022S001599;25/01/2022;12:40:00;AVDA. ALBUFERA / AUTOV. M-40;319;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;446.206.587;4.470.624.762;N;NULL
2022S001599;25/01/2022;12:40:00;AVDA. ALBUFERA / AUTOV. M-40;319;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;446.206.587;4.470.624.762;N;NULL
2022S001599;25/01/2022;12:40:00;AVDA. ALBUFERA / AUTOV. M-40;319;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;446.206.587;4.470.624.762;N;NULL
2022S001599;25/01/2022;12:40:00;AVDA. ALBUFERA / AUTOV. M-40;319;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446.206.587;4.470.624.762;N;NULL
2022S001600;25/01/2022;12:20:00;CALL. BRAVO MURILLO / CALL. ALMANSA;115;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.317.608;4.477.790.466;N;NULL
2022S001600;25/01/2022;12:20:00;CALL. BRAVO MURILLO / CALL. ALMANSA;115;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.317.608;4.477.790.466;N;NULL
2022S001601;25/01/2022;13:15:00;AVDA. BRASILIA / AVDA. BONN;11;4;SALAMANCA;Colisión lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443.939.530;4.476.645.530;N;NULL
2022S001601;25/01/2022;13:15:00;AVDA. BRASILIA / AVDA. BONN;11;4;SALAMANCA;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443.939.530;4.476.645.530;N;NULL
2022S001602;25/01/2022;14:10:00;CALL. JOSE DEL HIERRO, 41;41;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;445.392.557;4.476.825.690;N;NULL
2022S001602;25/01/2022;14:10:00;CALL. JOSE DEL HIERRO, 41;41;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;445.392.557;4.476.825.690;N;NULL
2022S001602;25/01/2022;14:10:00;CALL. JOSE DEL HIERRO, 41;41;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;445.392.557;4.476.825.690;N;NULL
2022S001603;24/01/2022;22:30:00;CALL. BRAVO MURILLO / CALL. JOSE ABASCAL;69;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.280.998;4.476.685.272;N;NULL
2022S001603;24/01/2022;22:30:00;CALL. BRAVO MURILLO / CALL. JOSE ABASCAL;69;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;440.280.998;4.476.685.272;N;NULL
2022S001604;25/01/2022;14:20:00;CALL. TORRELAGUNA / AVDA. RAMON Y CAJAL;127;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443.968.162;4.478.348.675;N;NULL
2022S001604;25/01/2022;14:20:00;CALL. TORRELAGUNA / AVDA. RAMON Y CAJAL;127;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443.968.162;4.478.348.675;N;NULL
2022S001605;13/01/2022;21:17:00;CALL. LA MASO, 103;103;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.463.090;4.481.800.391;N;NULL
2022S001605;13/01/2022;21:17:00;CALL. LA MASO, 103;103;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439.463.090;4.481.800.391;N;NULL
2022S001606;25/01/2022;15:50:00;CALL. GENERAL RICARDOS, 224;224;11;CARABANCHEL;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;437.221.392;4.470.703.375;N;NULL
2022S001606;25/01/2022;15:50:00;CALL. GENERAL RICARDOS, 224;224;11;CARABANCHEL;Alcance;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;437.221.392;4.470.703.375;N;NULL
2022S001607;19/01/2022;21:50:00;CALL. SAN MODESTO, 34;34;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441.400.881;4.481.842.938;N;NULL
2022S001607;19/01/2022;21:50:00;CALL. SAN MODESTO, 34;34;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441.400.881;4.481.842.938;N;NULL
2022S001609;25/01/2022;15:30:00;AVDA. ANDALUCIA / AUTOV. M-40;45;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;441.071.727;4.468.350.771;N;NULL
2022S001609;25/01/2022;15:30:00;AVDA. ANDALUCIA / AUTOV. M-40;45;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.071.727;4.468.350.771;N;NULL
2022S001609;25/01/2022;15:30:00;AVDA. ANDALUCIA / AUTOV. M-40;45;17;VILLAVERDE;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.071.727;4.468.350.771;N;NULL
2022S001611;25/01/2022;16:10:00;CALL. ANDRES MELLADO / CALL. FERNANDEZ DE LOS RIOS;47;7;CHAMBERÍ;Caída;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;439.413.320;4.476.325.585;N;NULL
2022S001614;25/01/2022;17:00:00;CALL. AGUSTIN DE FOXA / CALL. ESTEBAN TERRADAS;22;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;NULL;NULL;441.844.264;4.480.099.408;N;NULL
